kb|g.3907.locus.19699	GO:0008643	biological_process	carbohydrate transport	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HHY7]
kb|g.3907.locus.5672	GO:0042218	biological_process	1-aminocyclopropane-1-carboxylate biosynthetic process	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9GUD2]
kb|g.3907.locus.5672	GO:0016769	molecular_function	transferase activity, transferring nitrogenous groups	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9GUD2]
kb|g.3907.locus.5672	GO:0009058	biological_process	biosynthetic process	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9GUD2]
kb|g.3907.locus.5672	GO:0003824	molecular_function	catalytic activity	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9GUD2]
kb|g.3907.locus.5672	GO:0016847	molecular_function	1-aminocyclopropane-1-carboxylate synthase activity	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9GUD2]
kb|g.3907.locus.5672	GO:0030170	molecular_function	pyridoxal phosphate binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9GUD2]
kb|g.3907.locus.39247	GO:0005634	cellular_component	nucleus	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HZ52]
kb|g.3907.locus.39247	GO:0003677	molecular_function	DNA binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HZ52]
kb|g.3907.locus.39247	GO:0006350		transcription	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HZ52]
kb|g.3907.locus.39247	GO:0006355	biological_process	regulation of transcription, DNA-dependent	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HZ52]
kb|g.3907.locus.39247	GO:0045449		regulation of transcription	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HZ52]
kb|g.3907.locus.19819	GO:0006281	biological_process	DNA repair	IEA	Putative uncharacterized protein [source:UniProtKB/TrEMBL;Acc:A9P868_POPTR]
kb|g.3907.locus.19819	GO:0006284	biological_process	base-excision repair	IEA	Putative uncharacterized protein [source:UniProtKB/TrEMBL;Acc:A9P868_POPTR]
kb|g.3907.locus.19819	GO:0008725	molecular_function	DNA-3-methyladenine glycosylase I activity	IEA	Putative uncharacterized protein [source:UniProtKB/TrEMBL;Acc:A9P868_POPTR]
kb|g.3907.locus.19819	GO:0003824	molecular_function	catalytic activity	IEA	Putative uncharacterized protein [source:UniProtKB/TrEMBL;Acc:A9P868_POPTR]
kb|g.3907.locus.18893	GO:0005515	molecular_function	protein binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HL16]
kb|g.3907.locus.21195	GO:0004674	molecular_function	protein serine/threonine kinase activity	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HQ82]
kb|g.3907.locus.21195	GO:0005524	molecular_function	ATP binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HQ82]
kb|g.3907.locus.21195	GO:0004672	molecular_function	protein kinase activity	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HQ82]
kb|g.3907.locus.21195	GO:0006468	biological_process	protein phosphorylation	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HQ82]
kb|g.3907.locus.21195	GO:0005886	cellular_component	plasma membrane	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HQ82]
kb|g.3907.locus.18871	GO:0004674	molecular_function	protein serine/threonine kinase activity	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HG10]
kb|g.3907.locus.18871	GO:0005524	molecular_function	ATP binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HG10]
kb|g.3907.locus.18871	GO:0005529		sugar binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HG10]
kb|g.3907.locus.18871	GO:0004672	molecular_function	protein kinase activity	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HG10]
kb|g.3907.locus.18871	GO:0006468	biological_process	protein phosphorylation	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HG10]
kb|g.3907.locus.18871	GO:0005488	molecular_function	binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HG10]
kb|g.3907.locus.18898	GO:0004674	molecular_function	protein serine/threonine kinase activity	IEA	
kb|g.3907.locus.18898	GO:0005524	molecular_function	ATP binding	IEA	
kb|g.3907.locus.18898	GO:0005529		sugar binding	IEA	
kb|g.3907.locus.18898	GO:0004672	molecular_function	protein kinase activity	IEA	
kb|g.3907.locus.18898	GO:0006468	biological_process	protein phosphorylation	IEA	
kb|g.3907.locus.18898	GO:0005488	molecular_function	binding	IEA	
kb|g.3907.locus.28296	GO:0016747	molecular_function	transferase activity, transferring acyl groups other than amino-acyl groups	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9I4N0]
kb|g.3907.locus.12259	GO:0005634	cellular_component	nucleus	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ86]
kb|g.3907.locus.12259	GO:0005737	cellular_component	cytoplasm	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ86]
kb|g.3907.locus.28275	GO:0046872	molecular_function	metal ion binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9I722]
kb|g.3907.locus.28275	GO:0005515	molecular_function	protein binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9I722]
kb|g.3907.locus.28275	GO:0008270	molecular_function	zinc ion binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9I722]
kb|g.3907.locus.22552	GO:0006355	biological_process	regulation of transcription, DNA-dependent	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HQ00]
kb|g.3907.locus.22552	GO:0043565	molecular_function	sequence-specific DNA binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HQ00]
kb|g.3907.locus.22552	GO:0006351	biological_process	transcription, DNA-dependent	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HQ00]
kb|g.3907.locus.22552	GO:0003700	molecular_function	sequence-specific DNA binding transcription factor activity	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HQ00]
kb|g.3907.locus.22552	GO:0046983	molecular_function	protein dimerization activity	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HQ00]
kb|g.3907.locus.28136	GO:0006886	biological_process	intracellular protein transport	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9I719]
kb|g.3907.locus.28136	GO:0016020	cellular_component	membrane	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9I719]
kb|g.3907.locus.28136	GO:0005484	molecular_function	SNAP receptor activity	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9I719]
kb|g.3907.locus.28136	GO:0005515	molecular_function	protein binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9I719]
kb|g.3907.locus.28136	GO:0005802	cellular_component	trans-Golgi network	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9I719]
kb|g.3907.locus.28136	GO:0016192	biological_process	vesicle-mediated transport	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9I719]
kb|g.3907.locus.19043	GO:0051015	molecular_function	actin filament binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:A9PDK3]
kb|g.3907.locus.19043	GO:0051017	biological_process	actin filament bundle assembly	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:A9PDK3]
kb|g.3907.locus.19043	GO:0008270	molecular_function	zinc ion binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:A9PDK3]
kb|g.3907.locus.40704	GO:0009505	cellular_component	plant-type cell wall	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9H720]
kb|g.3907.locus.1687	GO:0005829	cellular_component	cytosol	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MUP3]
kb|g.3907.locus.1687	GO:0005777	cellular_component	peroxisome	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MUP3]
kb|g.3907.locus.25113	GO:0019252	biological_process	starch biosynthetic process	IEA	predicted protein, mRNA [source:RefSeq DNA_predicted;Acc:XM_002315298.1]
kb|g.3907.locus.25113	GO:0004553	molecular_function	hydrolase activity, hydrolyzing O-glycosyl compounds	IEA	predicted protein, mRNA [source:RefSeq DNA_predicted;Acc:XM_002315298.1]
kb|g.3907.locus.25113	GO:0043169	molecular_function	cation binding	IEA	predicted protein, mRNA [source:RefSeq DNA_predicted;Acc:XM_002315298.1]
kb|g.3907.locus.25113	GO:0010303	molecular_function	limit dextrinase activity	IEA	predicted protein, mRNA [source:RefSeq DNA_predicted;Acc:XM_002315298.1]
kb|g.3907.locus.25113	GO:0005975	biological_process	carbohydrate metabolic process	IEA	predicted protein, mRNA [source:RefSeq DNA_predicted;Acc:XM_002315298.1]
kb|g.3907.locus.25113	GO:0003824	molecular_function	catalytic activity	IEA	predicted protein, mRNA [source:RefSeq DNA_predicted;Acc:XM_002315298.1]
kb|g.3907.locus.25113	GO:0051060	molecular_function	pullulanase activity	IEA	predicted protein, mRNA [source:RefSeq DNA_predicted;Acc:XM_002315298.1]
kb|g.3907.locus.25113	GO:0009507	cellular_component	chloroplast	IEA	predicted protein, mRNA [source:RefSeq DNA_predicted;Acc:XM_002315298.1]
kb|g.3907.locus.11786	GO:0008152	biological_process	metabolic process	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9N0C9]
kb|g.3907.locus.11786	GO:0003824	molecular_function	catalytic activity	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9N0C9]
kb|g.3907.locus.11786	GO:0005488	molecular_function	binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9N0C9]
kb|g.3907.locus.18188	GO:0008152	biological_process	metabolic process	IEA	tRNA-dihydrouridine synthase [Source:UniProtKB/TrEMBL;Acc:B9HH89]
kb|g.3907.locus.18188	GO:0017150	molecular_function	tRNA dihydrouridine synthase activity	IEA	tRNA-dihydrouridine synthase [Source:UniProtKB/TrEMBL;Acc:B9HH89]
kb|g.3907.locus.18188	GO:0050660	molecular_function	flavin adenine dinucleotide binding	IEA	tRNA-dihydrouridine synthase [Source:UniProtKB/TrEMBL;Acc:B9HH89]
kb|g.3907.locus.18188	GO:0003824	molecular_function	catalytic activity	IEA	tRNA-dihydrouridine synthase [Source:UniProtKB/TrEMBL;Acc:B9HH89]
kb|g.3907.locus.18188	GO:0055114	biological_process	oxidation-reduction process	IEA	tRNA-dihydrouridine synthase [Source:UniProtKB/TrEMBL;Acc:B9HH89]
kb|g.3907.locus.18188	GO:0008033	biological_process	tRNA processing	IEA	tRNA-dihydrouridine synthase [Source:UniProtKB/TrEMBL;Acc:B9HH89]
kb|g.3907.locus.18188	GO:0016491	molecular_function	oxidoreductase activity	IEA	tRNA-dihydrouridine synthase [Source:UniProtKB/TrEMBL;Acc:B9HH89]
kb|g.3907.locus.37581	GO:0016787	molecular_function	hydrolase activity	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9I5N0]
kb|g.3907.locus.37581	GO:0004721	molecular_function	phosphoprotein phosphatase activity	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9I5N0]
kb|g.3907.locus.5009	GO:0005515	molecular_function	protein binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9GRG6]
kb|g.3907.locus.5009	GO:0005509	molecular_function	calcium ion binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9GRG6]
kb|g.3907.locus.5009	GO:0008270	molecular_function	zinc ion binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9GRG6]
kb|g.3907.locus.5009	GO:0005886	cellular_component	plasma membrane	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9GRG6]
kb|g.3907.locus.5009	GO:0005488	molecular_function	binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9GRG6]
kb|g.3907.locus.28179	GO:0005840	cellular_component	ribosome	IEA	Putative uncharacterized protein [source:UniProtKB/TrEMBL;Acc:A9PD40_POPTR]
kb|g.3907.locus.28179	GO:0003723	molecular_function	RNA binding	IEA	Putative uncharacterized protein [source:UniProtKB/TrEMBL;Acc:A9PD40_POPTR]
kb|g.3907.locus.28179	GO:0006412	biological_process	translation	IEA	Putative uncharacterized protein [source:UniProtKB/TrEMBL;Acc:A9PD40_POPTR]
kb|g.3907.locus.28179	GO:0005622	cellular_component	intracellular	IEA	Putative uncharacterized protein [source:UniProtKB/TrEMBL;Acc:A9PD40_POPTR]
kb|g.3907.locus.28179	GO:0003735	molecular_function	structural constituent of ribosome	IEA	Putative uncharacterized protein [source:UniProtKB/TrEMBL;Acc:A9PD40_POPTR]
kb|g.3907.locus.23612	GO:0016070	biological_process	RNA metabolic process	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HUT1]
kb|g.3907.locus.23612	GO:0009555	biological_process	pollen development	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HUT1]
kb|g.3907.locus.23612	GO:0005524	molecular_function	ATP binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HUT1]
kb|g.3907.locus.23612	GO:0004386	molecular_function	helicase activity	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HUT1]
kb|g.3907.locus.23612	GO:0003676	molecular_function	nucleic acid binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HUT1]
kb|g.3907.locus.23612	GO:0004004	molecular_function	ATP-dependent RNA helicase activity	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HUT1]
kb|g.3907.locus.23612	GO:0009561	biological_process	megagametogenesis	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HUT1]
kb|g.3907.locus.23612	GO:0005739	cellular_component	mitochondrion	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HUT1]
kb|g.3907.locus.38457	GO:0016020	cellular_component	membrane	IEA	Non-lysosomal glucosylceramidase [Source:UniProtKB/TrEMBL;Acc:B9IQ99]
kb|g.3907.locus.38457	GO:0008152	biological_process	metabolic process	IEA	Non-lysosomal glucosylceramidase [Source:UniProtKB/TrEMBL;Acc:B9IQ99]
kb|g.3907.locus.38457	GO:0003824	molecular_function	catalytic activity	IEA	Non-lysosomal glucosylceramidase [Source:UniProtKB/TrEMBL;Acc:B9IQ99]
kb|g.3907.locus.38457	GO:0005773	cellular_component	vacuole	IEA	Non-lysosomal glucosylceramidase [Source:UniProtKB/TrEMBL;Acc:B9IQ99]
kb|g.3907.locus.38457	GO:0016798	molecular_function	hydrolase activity, acting on glycosyl bonds	IEA	Non-lysosomal glucosylceramidase [Source:UniProtKB/TrEMBL;Acc:B9IQ99]
kb|g.3907.locus.38457	GO:0016787	molecular_function	hydrolase activity	IEA	Non-lysosomal glucosylceramidase [Source:UniProtKB/TrEMBL;Acc:B9IQ99]
kb|g.3907.locus.38457	GO:0006665	biological_process	sphingolipid metabolic process	IEA	Non-lysosomal glucosylceramidase [Source:UniProtKB/TrEMBL;Acc:B9IQ99]
kb|g.3907.locus.38457	GO:0016021	cellular_component	integral to membrane	IEA	Non-lysosomal glucosylceramidase [Source:UniProtKB/TrEMBL;Acc:B9IQ99]
kb|g.3907.locus.38457	GO:0006680	biological_process	glucosylceramide catabolic process	IEA	Non-lysosomal glucosylceramidase [Source:UniProtKB/TrEMBL;Acc:B9IQ99]
kb|g.3907.locus.38457	GO:0005886	cellular_component	plasma membrane	IEA	Non-lysosomal glucosylceramidase [Source:UniProtKB/TrEMBL;Acc:B9IQ99]
kb|g.3907.locus.38457	GO:0004348	molecular_function	glucosylceramidase activity	IEA	Non-lysosomal glucosylceramidase [Source:UniProtKB/TrEMBL;Acc:B9IQ99]
kb|g.3907.locus.38457	GO:0006629	biological_process	lipid metabolic process	IEA	Non-lysosomal glucosylceramidase [Source:UniProtKB/TrEMBL;Acc:B9IQ99]
kb|g.3907.locus.19681	GO:0000228	cellular_component	nuclear chromosome	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HHZ7]
kb|g.3907.locus.19681	GO:0005515	molecular_function	protein binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9HHZ7]
kb|g.3907.locus.12024	GO:0004553	molecular_function	hydrolase activity, hydrolyzing O-glycosyl compounds	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ88]
kb|g.3907.locus.12024	GO:0043169	molecular_function	cation binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ88]
kb|g.3907.locus.12024	GO:0005975	biological_process	carbohydrate metabolic process	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ88]
kb|g.3907.locus.12024	GO:0003824	molecular_function	catalytic activity	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ88]
kb|g.3907.locus.11949	GO:0016020	cellular_component	membrane	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0005783	cellular_component	endoplasmic reticulum	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0009687	biological_process	abscisic acid metabolic process	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0019760	biological_process	glucosinolate metabolic process	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0070417	biological_process	cellular response to cold	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0080119	biological_process	ER body organization	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0019137	molecular_function	thioglucosidase activity	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0005507	molecular_function	copper ion binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0051707	biological_process	response to other organism	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0009941	cellular_component	chloroplast envelope	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0051993	molecular_function	abscisic acid glucose ester beta-glucosidase activity	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0052544	biological_process	defense response by callose deposition in cell wall	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0042802	molecular_function	identical protein binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0003824	molecular_function	catalytic activity	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0008422	molecular_function	beta-glucosidase activity	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0043169	molecular_function	cation binding	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0080167	biological_process	response to karrikin	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0071472	biological_process	cellular response to salt stress	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0009817	biological_process	defense response to fungus, incompatible interaction	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0009414	biological_process	response to water deprivation	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0006970	biological_process	response to osmotic stress	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0010168	cellular_component	ER body	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0009610	biological_process	response to symbiotic fungus	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0042742	biological_process	defense response to bacterium	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0005777	cellular_component	peroxisome	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0042344	biological_process	indole glucosinolate catabolic process	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
kb|g.3907.locus.11949	GO:0004553	molecular_function	hydrolase activity, hydrolyzing O-glycosyl compounds	IEA	Predicted protein [Source:UniProtKB/TrEMBL;Acc:B9MZ87]
